,artists,name,track_id,source,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2556,Ben Folds,Dr. Yang,2U8ly9aAsHJH8bU0jcDNI6,Saved,0.0128,0.542,150360,0.982,2U8ly9aAsHJH8bU0jcDNI6,0.00273,2,0.257,-2.714,1,0.13,114.389,4,0.272
2557,Ben Folds,Hiroshima (B B B Benny Hit His Head),1TRjW07bXHUyrDWLKNQElh,Saved,0.117,0.511,217813,0.895,1TRjW07bXHUyrDWLKNQElh,4.77e-06,5,0.45,-3.331,1,0.0476,82.511,4,0.422
2558,Ben Folds,Annie Waits,2hDQU47XuGq9CdYRIQD1m6,Saved,0.0101,0.673,256600,0.848,2hDQU47XuGq9CdYRIQD1m6,0.0025,0,0.0898,-4.891,1,0.0266,121.993,4,0.853
2559,Ben Folds,Zak and Sara,5djxeOKKsF7BhHvz7iFOjw,Saved,0.135,0.5,191467,0.894,5djxeOKKsF7BhHvz7iFOjw,2.24e-06,5,0.514,-3.472,1,0.0338,91.984,4,0.257
2560,Ben Folds,Still Fighting It,0f9fM6DdpJM79NQ1XbHcjJ,Saved,0.232,0.438,265893,0.627,0f9fM6DdpJM79NQ1XbHcjJ,0.0,0,0.113,-5.787,1,0.0288,138.353,4,0.233
2561,Ben Folds,Gone,2E3y6Tmfgs0NRIPxrZQuRH,Saved,0.00514,0.273,202667,0.752,2E3y6Tmfgs0NRIPxrZQuRH,5.34e-06,5,0.124,-5.406,1,0.0506,124.502,4,0.19
2562,Ben Folds,"Fred Jones, Pt. 2",2Oq7FNjSS7hdVYqWqmDcQr,Saved,0.894,0.486,225933,0.166,2Oq7FNjSS7hdVYqWqmDcQr,2.45e-06,0,0.0932,-11.534,1,0.0323,131.854,3,0.239
2563,Ben Folds,The Ascent of Stan,1JsrhWs2mx0DkdNS2wwDSQ,Saved,0.096,0.425,254173,0.639,1JsrhWs2mx0DkdNS2wwDSQ,0.00368,10,0.122,-8.986,1,0.0342,117.534,4,0.112
2564,Ben Folds,Losing Lisa,5fpbJ17L8Cw0OYcOdIG224,Saved,0.0746,0.568,250867,0.842,5fpbJ17L8Cw0OYcOdIG224,2.7e-06,2,0.0982,-4.358,0,0.0311,133.373,4,0.521
2565,Ben Folds,Carrying Cathy,2wlrGjzCYco5dCH3MxjibS,Saved,0.463,0.405,228867,0.531,2wlrGjzCYco5dCH3MxjibS,4.21e-06,11,0.157,-7.863,1,0.0311,63.574,4,0.226
2566,Ben Folds,Not the Same,0QmSEMpnWRrVZ1o9oyjZF3,Saved,0.221,0.583,257427,0.814,0QmSEMpnWRrVZ1o9oyjZF3,0.012,0,0.149,-4.941,1,0.0264,96.893,4,0.207
2567,Ben Folds,Rockin' the Suburbs,3BOQOd4qPpdiwvqMQyh2Yg,Saved,0.0267,0.614,298533,0.901,3BOQOd4qPpdiwvqMQyh2Yg,1.94e-06,0,0.261,-4.906,1,0.0666,94.865,4,0.636
2568,Ben Folds,Fired,7ny1jOJSZAF6VBb7x9DRO2,Saved,0.00506,0.453,229507,0.864,7ny1jOJSZAF6VBb7x9DRO2,0.000843,5,0.0642,-5.521,1,0.035,158.01,4,0.507
2569,Ben Folds,The Luckiest,1fujSajijBpJlr5mRGKHJN,Saved,0.89,0.374,265293,0.185,1fujSajijBpJlr5mRGKHJN,0.000746,2,0.105,-11.846,1,0.0366,120.519,4,0.226
2570,Ben Folds,The Luckiest,2HlRYsFHmIwdBK2nUHVrzK,Saved,0.512,0.457,244840,0.307,2HlRYsFHmIwdBK2nUHVrzK,0.000162,2,0.122,-11.879,1,0.03,129.447,4,0.283
2571,John Mayer,Wildfire,0QTCTu0CXv4X1JEE4gNpGv,Saved,0.15,0.719,253493,0.665,0QTCTu0CXv4X1JEE4gNpGv,0.00092,8,0.144,-8.589,1,0.0331,96.999,4,0.763
2572,John Mayer,Dear Marie,5Aq5TIy9jVK70aL7xcE9oa,Saved,0.796,0.601,222720,0.36,5Aq5TIy9jVK70aL7xcE9oa,0.437,9,0.0883,-10.909,1,0.0262,94.999,4,0.494
2573,John Mayer,Waitin' On The Day,58ImA5yX8b5UkLy9MDXwWO,Saved,0.797,0.656,273067,0.438,58ImA5yX8b5UkLy9MDXwWO,0.0522,7,0.142,-8.631,1,0.0282,119.996,4,0.305
2574,John Mayer,Paper Doll,5FDh0G5oQ2UD9JxWiDCT1x,Saved,0.521,0.658,257387,0.475,5FDh0G5oQ2UD9JxWiDCT1x,0.0067,7,0.176,-11.703,1,0.0292,153.851,4,0.685
2575,John Mayer,Call Me The Breeze,2c4FRqXnna2YeC4lShVONV,Saved,0.424,0.628,205360,0.662,2c4FRqXnna2YeC4lShVONV,0.252,1,0.0781,-9.731,0,0.0463,174.096,4,0.892
2576,"John Mayer, Katy Perry",Who You Love (feat. Katy Perry),7IByJvSqRFltGyiiIiL4wn,Saved,0.813,0.694,249933,0.351,7IByJvSqRFltGyiiIiL4wn,0.00165,9,0.097,-10.92,1,0.0382,145.907,4,0.691
2577,John Mayer,I Will Be Found (Lost At Sea),05Ez6KwjICkscWQVTsT3f5,Saved,0.415,0.563,241347,0.401,05Ez6KwjICkscWQVTsT3f5,0.00305,5,0.158,-9.073,1,0.0243,139.863,4,0.277
2578,"John Mayer, Frank Ocean",Wildfire (feat. Frank Ocean),4wOYt5nULk1Cu8pwJWk26m,Saved,0.893,0.505,85840,0.119,4wOYt5nULk1Cu8pwJWk26m,0.0,7,0.198,-17.252,1,0.0425,85.953,4,0.371
2579,John Mayer,You're No One 'Til Someone Lets You Down,6zQ1OjnGS4GiEOHje3tDX3,Saved,0.306,0.578,165000,0.501,6zQ1OjnGS4GiEOHje3tDX3,0.000139,0,0.209,-12.01,1,0.0296,96.122,4,0.807
2580,John Mayer,Badge And Gun,4dnwtykvirYJPQOL0OgL6B,Saved,0.863,0.611,192307,0.259,4dnwtykvirYJPQOL0OgL6B,0.0,7,0.108,-12.069,1,0.0302,128.89,4,0.429
2581,John Mayer,On The Way Home,4Fz1WWr5o0OrlIcZxcyZtK,Saved,0.618,0.0,7229,0.0721,4Fz1WWr5o0OrlIcZxcyZtK,0.694,2,0.0,-22.48,1,0.0,0.0,0,0.0
2582,Verskotzi,Luck,6ylRfRknLMr32HbORPd8s7,Saved,0.0121,0.715,185787,0.723,6ylRfRknLMr32HbORPd8s7,0.00128,7,0.0747,-6.061,1,0.0265,101.019,4,0.562
2583,Verskotzi,Brain Rack,2vqNSnz8UNoC5l7B1t5hOK,Saved,0.000301,0.562,184013,0.743,2vqNSnz8UNoC5l7B1t5hOK,0.0649,6,0.271,-6.255,0,0.029,128.044,4,0.664
2584,Verskotzi,Heartless Songs,0ZB6c0OxA9rlRM4wx61hH4,Saved,0.0266,0.551,202480,0.692,0ZB6c0OxA9rlRM4wx61hH4,0.000455,10,0.293,-5.152,1,0.0451,81.002,4,0.679
2585,Verskotzi,8th St. Train,2MuL7gSjTKampr48BVsyEG,Saved,0.00241,0.586,180173,0.856,2MuL7gSjTKampr48BVsyEG,0.0402,6,0.0916,-4.711,0,0.0412,129.983,4,0.765
2586,Verskotzi,Burnt Yuppies,7f5PlbxdGJHaoUpnDzfbOo,Saved,0.854,0.601,79653,0.279,7f5PlbxdGJHaoUpnDzfbOo,0.000308,11,0.244,-12.786,0,0.0352,111.095,4,0.471
2587,Verskotzi,Honey,4nwUsHA1pzY6pNCM1kyhvW,Saved,0.0218,0.529,199787,0.882,4nwUsHA1pzY6pNCM1kyhvW,3.18e-05,1,0.113,-5.369,0,0.0583,87.902,4,0.661
2588,Verskotzi,Blue,3Xky0TAwTxBKdDFHYaB9lR,Saved,0.699,0.449,237280,0.241,3Xky0TAwTxBKdDFHYaB9lR,0.303,2,0.451,-13.072,1,0.0269,99.606,4,0.136
2589,Verskotzi,The Flying Piano,0FNF8QLFEdYORwAQcwXgGU,Saved,0.00217,0.606,185133,0.541,0FNF8QLFEdYORwAQcwXgGU,0.0059,2,0.425,-6.058,1,0.0307,114.004,4,0.476
2590,Verskotzi,Abandoned Love,5v5YOEUJXXMJTYxubfPgbJ,Saved,0.14,0.294,306200,0.318,5v5YOEUJXXMJTYxubfPgbJ,0.233,9,0.122,-11.737,1,0.0298,89.934,1,0.109
2591,Verskotzi,Diamond Ring,5gcoMkT6keNTXgYXPbAHC4,Saved,0.00959,0.565,199387,0.539,5gcoMkT6keNTXgYXPbAHC4,0.114,7,0.0873,-8.089,1,0.0248,143.128,4,0.387
2592,Ingrid Michaelson,Home,279WCG9LafZqqiGBHfXy6f,Saved,0.194,0.498,264453,0.72,279WCG9LafZqqiGBHfXy6f,0.00567,1,0.0681,-8.488,0,0.0285,145.031,4,0.412
2593,Ingrid Michaelson,Girls Chase Boys,14sAMwqbuFDSlLKmVBD9MI,Saved,0.031,0.473,221413,0.82,14sAMwqbuFDSlLKmVBD9MI,1.55e-05,8,0.0414,-5.702,1,0.0408,84.893,4,0.678
2594,"Ingrid Michaelson, Greg Laswell",Wonderful Unknown (feat. Greg Laswell),0jaWNjlmiia0uPDEqejN6O,Saved,0.812,0.601,301907,0.409,0jaWNjlmiia0uPDEqejN6O,0.00501,0,0.155,-10.107,1,0.0258,73.015,4,0.531
2595,Ingrid Michaelson,Warpath,1sYjPSjO45hjnsTAna6SXa,Saved,0.15,0.701,147773,0.832,1sYjPSjO45hjnsTAna6SXa,8.13e-05,11,0.127,-5.84,0,0.0314,127.999,4,0.924
2596,"Ingrid Michaelson, Mat Kearney",One Night Town (feat. Mat Kearney),0CbHLxi59kWyowWk9Wg9bH,Saved,0.0688,0.685,194747,0.692,0CbHLxi59kWyowWk9Wg9bH,6.32e-05,0,0.0584,-7.663,1,0.0268,113.996,4,0.675
2597,Ingrid Michaelson,Stick,13pWZUHCY8vnULtkSKO8Lv,Saved,0.0438,0.464,215867,0.759,13pWZUHCY8vnULtkSKO8Lv,0.0145,8,0.119,-6.701,0,0.0512,177.058,4,0.287
2598,Ingrid Michaelson,Afterlife,27RpK4R1y388Z3IiilCQG3,Saved,0.0364,0.67,244627,0.752,27RpK4R1y388Z3IiilCQG3,0.0,0,0.0825,-5.775,1,0.0288,97.006,4,0.764
2599,"Ingrid Michaelson, A Great Big World",Over You (feat. A Great Big World),1jKwagQhPUaK9kgcymjgiX,Saved,0.779,0.249,283227,0.271,1jKwagQhPUaK9kgcymjgiX,0.00132,5,0.11,-11.57,1,0.0325,179.972,3,0.153
2600,"Ingrid Michaelson, Storyman",You Got Me (feat. Storyman),6cgoZTE64znk6GKf8ahCpw,Saved,0.0129,0.475,193893,0.826,6cgoZTE64znk6GKf8ahCpw,5.84e-05,9,0.151,-7.313,1,0.0362,148.066,4,0.489
2601,Ingrid Michaelson,Handsome Hands,7qrLJQkXNI6Jn6B4ClfJtI,Saved,0.0967,0.278,216773,0.389,7qrLJQkXNI6Jn6B4ClfJtI,0.00909,1,0.103,-9.945,1,0.028,79.978,4,0.0797
2602,Ingrid Michaelson,Time Machine,3aR1FIPOWpQxo0sm6naVbK,Saved,0.0619,0.45,212520,0.681,3aR1FIPOWpQxo0sm6naVbK,0.000851,1,0.526,-4.961,1,0.0294,189.854,4,0.734
2603,"Ingrid Michaelson, Trent Dabbs",Open Hands (feat. Trent Dabbs),3vqDV7LDA0Vnpou7hATACa,Saved,0.866,0.417,246827,0.114,3vqDV7LDA0Vnpou7hATACa,0.000731,5,0.095,-11.66,1,0.0313,139.14,4,0.16
2604,"Ingrid Michaelson, Trent Dabbs",Ready to Lose (feat. Trent Dabbs),7kUGzjVNsg3jFFZSCGU2yT,Saved,0.969,0.383,213347,0.0325,7kUGzjVNsg3jFFZSCGU2yT,8.68e-06,0,0.1,-14.238,1,0.0335,140.226,4,0.275
2605,Ingrid Michaelson,Everyone Is Gonna Love Me Now,7xLSZtIpnwtsAWViqaZLhW,Saved,0.506,0.415,317320,0.315,7xLSZtIpnwtsAWViqaZLhW,0.472,0,0.109,-12.991,1,0.0314,133.984,4,0.0687
2606,Mother Mother,Ghosting,6tS6kNSPYD1BZbBOg7YiYM,Saved,0.337,0.611,288000,0.618,6tS6kNSPYD1BZbBOg7YiYM,0.00254,11,0.108,-5.129,1,0.0258,92.012,4,0.204
2607,CHVRCHES,The Mother We Share,2Jce4Tm7CQWnMADg0nrqYQ,Saved,0.0227,0.44,190414,0.724,2Jce4Tm7CQWnMADg0nrqYQ,4.16e-06,1,0.289,-4.111,1,0.0395,173.996,4,0.239
2608,Bipolar Sunshine,Where Did The Love Go,0XRXReshEQpMNudtuN7wAp,Saved,0.244,0.406,219025,0.491,0XRXReshEQpMNudtuN7wAp,0.0,9,0.656,-9.87,1,0.0598,99.927,4,0.255
2609,Reuben And The Dark,Bow and Arrow,2RTxTFxh4LKx5xplsJ2zbi,Saved,0.773,0.22,199599,0.445,2RTxTFxh4LKx5xplsJ2zbi,5.81e-05,9,0.0948,-6.897,1,0.0308,89.4,4,0.0974
2610,Reuben And The Dark,Devil's Time,4i5f3XGAUt7nspP31wY4uu,Saved,0.0386,0.573,220022,0.773,4i5f3XGAUt7nspP31wY4uu,0.0123,2,0.16,-6.573,1,0.0278,137.933,4,0.486
2611,Reuben And The Dark,Rolling Stone,0Of1753RPl9oTzR0HtBVR4,Saved,0.0255,0.572,257454,0.637,0Of1753RPl9oTzR0HtBVR4,0.028,4,0.123,-6.936,0,0.0325,125.969,4,0.265
2612,Reuben And The Dark,Shoulderblade,5GVwgtquAKAkMdEvL9t4ZD,Saved,0.335,0.56,227391,0.369,5GVwgtquAKAkMdEvL9t4ZD,0.0051,2,0.106,-9.149,1,0.0273,132.855,3,0.176
2613,Reuben And The Dark,Standing Still,7qdECBJRf9YtgHPPQPsQRs,Saved,0.91,0.476,233486,0.123,7qdECBJRf9YtgHPPQPsQRs,0.0,7,0.0959,-9.655,1,0.0769,171.161,4,0.211
2614,Reuben And The Dark,Marionette,6P1iGEZc7EEOCEQFfX35y9,Saved,0.0831,0.375,285498,0.718,6P1iGEZc7EEOCEQFfX35y9,0.0224,2,0.106,-6.759,1,0.0605,125.71,4,0.055
2615,Reuben And The Dark,A Memory's Lament,1imCrouZSb9ebfJg3cZsM6,Saved,0.854,0.464,212524,0.247,1imCrouZSb9ebfJg3cZsM6,0.0502,5,0.178,-11.308,1,0.0311,120.704,4,0.197
2616,Reuben And The Dark,The River,1CcniJj5LeAI97XjgTsVb7,Saved,0.815,0.311,244337,0.215,1CcniJj5LeAI97XjgTsVb7,0.0352,5,0.0978,-8.634,1,0.0323,158.855,3,0.154
2617,Reuben And The Dark,Can't See the Light,3dKomt9PAYPiDVelW57CiL,Saved,0.000913,0.451,226530,0.928,3dKomt9PAYPiDVelW57CiL,0.0,2,0.0991,-3.752,1,0.045,139.886,4,0.483
2618,Reuben And The Dark,Funeral Sky,5gHDToo8TCajZAr7drMhUQ,Saved,0.817,0.147,155364,0.0616,5gHDToo8TCajZAr7drMhUQ,0.947,2,0.0787,-28.462,1,0.041,137.498,4,0.0712
2619,Reuben And The Dark,Black Water,6SCMCiy6ZrSwAoyTUwMUCI,Saved,0.839,0.323,153929,0.434,6SCMCiy6ZrSwAoyTUwMUCI,0.24,6,0.341,-9.186,1,0.0375,126.374,4,0.207
2620,Dan Auerbach,Trouble Weighs a Ton,0XLURxNRqpjP9XSKyxhkyB,Saved,0.888,0.518,137360,0.0848,0XLURxNRqpjP9XSKyxhkyB,0.0,9,0.11,-15.1,1,0.0488,130.392,4,0.387
2621,Dan Auerbach,I Want Some More,23BOkRURifSCnAytd48S6l,Saved,0.0201,0.405,226707,0.812,23BOkRURifSCnAytd48S6l,0.694,1,0.206,-8.046,0,0.055,156.963,4,0.676
2622,Dan Auerbach,"Heartbroken, in Disrepair",2Bcu8cmU7qYu3qXLowHQie,Saved,0.00925,0.6,201280,0.9,2Bcu8cmU7qYu3qXLowHQie,0.293,5,0.269,-8.434,0,0.0457,77.728,4,0.918
2623,Dan Auerbach,Because I Should,66Z8PAys8il2n66QJHUbKt,Saved,0.601,0.3,53120,0.551,66Z8PAys8il2n66QJHUbKt,0.796,1,0.364,-22.896,1,0.156,111.912,1,0.0643
2624,Dan Auerbach,Whispered Words (Pretty Lies),2dqRgUIrAX6Ptads6ttPDw,Saved,0.806,0.433,246253,0.583,2dqRgUIrAX6Ptads6ttPDw,0.000643,9,0.0989,-6.922,1,0.0686,84.414,4,0.498
2625,Dan Auerbach,Real Desire,4bO5WFLohobaMQDLrhbDEq,Saved,0.191,0.497,262987,0.647,4bO5WFLohobaMQDLrhbDEq,0.00115,0,0.0487,-7.519,1,0.0299,136.049,4,0.358
2626,Dan Auerbach,When the Night Comes,5KBoVRXW0KPLjO7sIxeFmg,Saved,0.661,0.43,236173,0.333,5KBoVRXW0KPLjO7sIxeFmg,0.0142,3,0.35,-13.046,1,0.0326,128.165,4,0.39
2627,Dan Auerbach,Mean Monsoon,0e4qEWcpXsQykKY8fvC1ZS,Saved,0.153,0.577,225373,0.782,0e4qEWcpXsQykKY8fvC1ZS,0.00184,9,0.23,-8.208,0,0.0282,97.165,4,0.617
2628,Dan Auerbach,The Prowl,6KmSpuVSuYBvut7zb1e0ys,Saved,0.206,0.384,196387,0.755,6KmSpuVSuYBvut7zb1e0ys,0.0266,8,0.663,-5.812,1,0.0537,85.358,4,0.595
2629,Dan Auerbach,Keep It Hid,2ckCEdqefxdVVw3T7tPHoo,Saved,0.172,0.624,219027,0.662,2ckCEdqefxdVVw3T7tPHoo,0.136,9,0.172,-7.961,1,0.0448,135.087,4,0.816
2630,Dan Auerbach,My Last Mistake,5yfisc62t9AXBVSaGvPY2P,Saved,0.108,0.591,192240,0.855,5yfisc62t9AXBVSaGvPY2P,0.0458,0,0.236,-6.616,1,0.0373,127.652,4,0.798
2631,Dan Auerbach,When I Left the Room,6XLikIH5besX4LSXYtHX2Y,Saved,0.0832,0.339,241600,0.545,6XLikIH5besX4LSXYtHX2Y,0.0096,1,0.288,-6.786,1,0.033,92.683,4,0.218
2632,Dan Auerbach,Street Walkin',7eVCOpB1yp2818OGzVXRqC,Saved,0.0146,0.489,232547,0.77,7eVCOpB1yp2818OGzVXRqC,0.117,2,0.324,-7.122,1,0.0404,106.129,4,0.461
2633,Dan Auerbach,Goin' Home,3fCULruC32uHpryWa2yKRI,Saved,0.371,0.415,293987,0.295,3fCULruC32uHpryWa2yKRI,0.00545,9,0.111,-11.539,1,0.0346,136.046,4,0.305
2634,The Black Keys,Everlasting Light,6dU5RxthbuaN31bRbEDlNw,Saved,0.127,0.641,203773,0.582,6dU5RxthbuaN31bRbEDlNw,0.00632,4,0.354,-6.554,1,0.0483,181.039,4,0.725
2635,The Black Keys,Next Girl,2UE4m8egf0aREmOi47sDOk,Saved,0.022,0.383,198213,0.748,2UE4m8egf0aREmOi47sDOk,0.00014,1,0.114,-6.343,0,0.0343,171.568,4,0.255
2636,The Black Keys,Tighten Up,2MVwrvjmcdt4MsYYLCYMt8,Saved,0.00121,0.504,211080,0.705,2MVwrvjmcdt4MsYYLCYMt8,4.12e-06,6,0.453,-6.179,0,0.0665,108.965,4,0.567
2637,The Black Keys,Howlin' for You,0grFc6klR3hxoHLcgCYsF4,Saved,0.028,0.705,191800,0.735,0grFc6klR3hxoHLcgCYsF4,0.0783,11,0.112,-6.646,1,0.0931,132.627,4,0.448
2638,The Black Keys,She's Long Gone,26ZnmGlPGXaOzPDydAP9D5,Saved,0.0361,0.349,186000,0.866,26ZnmGlPGXaOzPDydAP9D5,0.0406,11,0.216,-6.676,0,0.112,167.951,4,0.488
2639,The Black Keys,Black Mud,2y42MmBCfEhqIkFAJs0V8Z,Saved,0.253,0.515,129440,0.502,2y42MmBCfEhqIkFAJs0V8Z,0.883,11,0.345,-8.898,0,0.058,143.937,4,0.374
2640,The Black Keys,The Only One,3QHA3SBpz2SDEpI1HuMT0e,Saved,0.693,0.434,300347,0.653,3QHA3SBpz2SDEpI1HuMT0e,0.0421,1,0.177,-6.969,0,0.0324,105.09,4,0.625
2641,The Black Keys,Too Afraid to Love You,1comODdI862K7ei34XZRa4,Saved,0.0156,0.531,204733,0.676,1comODdI862K7ei34XZRa4,0.00287,11,0.0988,-6.173,0,0.0299,136.759,4,0.544
2642,The Black Keys,Ten Cent Pistol,2qoLCpTRYv6h8Vx94hxkvl,Saved,0.325,0.588,269307,0.488,2qoLCpTRYv6h8Vx94hxkvl,0.0139,0,0.18,-8.462,0,0.03,104.717,4,0.328
2643,The Black Keys,Sinister Kid,78krcD2vFUXJ3Y0XXeiHWH,Saved,0.133,0.761,224480,0.828,78krcD2vFUXJ3Y0XXeiHWH,0.0858,9,0.348,-7.259,1,0.0721,139.616,4,0.935
2644,The Black Keys,The Go Getter,3Wwd0W89C56cCRilh8HFNs,Saved,0.159,0.646,216947,0.719,3Wwd0W89C56cCRilh8HFNs,0.000432,1,0.0758,-7.192,1,0.0685,160.008,4,0.71
2645,The Black Keys,I'm Not the One,4c15DmbPf9g3HNPipLBBu0,Saved,0.543,0.604,229213,0.406,4c15DmbPf9g3HNPipLBBu0,0.000545,9,0.0932,-10.016,0,0.0306,139.897,4,0.474
2646,The Black Keys,Unknown Brother,0BQH5uHglCuHVImyCjOOHc,Saved,0.466,0.5,239693,0.552,0BQH5uHglCuHVImyCjOOHc,0.00221,9,0.108,-7.888,1,0.0413,83.81,4,0.209
2647,The Black Keys,Never Gonna Give You Up,4qjqO5m5e5vebk9upd7xUU,Saved,0.324,0.557,218987,0.665,4qjqO5m5e5vebk9upd7xUU,0.000281,6,0.0713,-6.19,0,0.0328,75.805,4,0.437
2648,The Black Keys,These Days,3ghXwIS6cr3P5InauKlqFy,Saved,0.746,0.436,311840,0.288,3ghXwIS6cr3P5InauKlqFy,0.00208,7,0.098,-10.726,1,0.0315,117.482,4,0.268
2649,Queen,We Are The Champions,0z0gqCUMdkydEttZmKze1h,Saved,0.23,0.257,180627,0.455,0z0gqCUMdkydEttZmKze1h,0.0,7,0.104,-9.259,0,0.0385,58.54,4,0.198
2650,Queen,We Will Rock You,0z4ZkIPi5VXJksMtd18seX,Saved,0.507,0.681,122107,0.414,0z4ZkIPi5VXJksMtd18seX,0.0,11,0.173,-8.77,0,0.0835,81.479,4,0.557
2651,Queen,Another One Bites The Dust,5HkFTCxSeJ3kGNyQJbT4rJ,Saved,0.0444,0.922,215933,0.392,5HkFTCxSeJ3kGNyQJbT4rJ,0.165,5,0.123,-12.083,0,0.122,109.878,4,0.771
2652,Queen,Killer Queen,4mKlzy0qaK1c2Qw5e2VqpF,Saved,0.339,0.564,180067,0.56,4mKlzy0qaK1c2Qw5e2VqpF,0.0,10,0.0781,-9.797,1,0.0423,117.17,4,0.58
2653,Queen,Somebody To Love,3CCxL8R4wxfrGKqAmprgQi,Saved,0.136,0.493,295960,0.584,3CCxL8R4wxfrGKqAmprgQi,0.0,8,0.114,-11.008,1,0.0573,110.101,3,0.361
2654,Queen,Fat Bottomed Girls,3ulPX3lyADhCnIaxJv8nxv,Saved,0.0466,0.327,255667,0.645,3ulPX3lyADhCnIaxJv8nxv,2.98e-05,7,0.307,-10.159,1,0.0439,89.328,4,0.43
2655,Queen,Bicycle Race,3RTvW9OnAFlAsQquCeYZce,Saved,0.0696,0.444,182067,0.556,3RTvW9OnAFlAsQquCeYZce,1.41e-06,11,0.026,-10.686,1,0.0611,83.22,4,0.636
2656,Queen,You're My Best Friend,42WQZAqPJOlLvg2Jr6lv8K,Saved,0.13,0.517,170907,0.718,42WQZAqPJOlLvg2Jr6lv8K,0.0025,0,0.0876,-8.928,1,0.0423,118.75,4,0.568
2657,Queen,Crazy Little Thing Called Love,61cJFE80UmxuAr47TZ1hik,Saved,0.48,0.62,163027,0.557,61cJFE80UmxuAr47TZ1hik,0.0,0,0.2,-13.409,1,0.0425,76.797,4,0.784
2658,Queen,Now I'm Here,3DS6ogBkeIYWhdHMMSLBdF,Saved,0.0568,0.478,253907,0.613,3DS6ogBkeIYWhdHMMSLBdF,0.000277,4,0.121,-11.389,1,0.0447,132.497,4,0.536
2659,Queen,Play The Game,2iWLluuo9py3RKBdss9Xok,Saved,0.213,0.39,211040,0.524,2iWLluuo9py3RKBdss9Xok,6.17e-06,5,0.463,-11.173,1,0.0315,78.515,4,0.337
2660,Queen,Seven Seas Of Rhye,7jaTpl9LjpjkyuGNdASkNU,Saved,0.242,0.365,167507,0.762,7jaTpl9LjpjkyuGNdASkNU,0.00291,2,0.264,-11.288,1,0.0873,125.81,4,0.383
2661,Queen,Save Me,4YYy0d6iLOgBEB61dDW7UN,Saved,0.258,0.494,227600,0.34,4YYy0d6iLOgBEB61dDW7UN,1.51e-06,7,0.113,-12.077,1,0.0284,81.562,3,0.413
2662,Queen,Don't Stop Me Now,3lrNq7iGL5r3KS93YiKAbC,Saved,0.057,0.557,209600,0.761,3lrNq7iGL5r3KS93YiKAbC,0.00109,5,0.567,-9.58,1,0.167,156.442,4,0.666
2663,Queen,Good Old Fashioned Lover Boy,4HvtTqt1snMPJ17opOGoJr,Saved,0.622,0.542,174400,0.379,4HvtTqt1snMPJ17opOGoJr,0.0,3,0.0667,-10.573,1,0.0309,96.058,4,0.422
2664,Queen,I Want To Break Free - Single Version,3ldRLdk3D4cuvrWYmfBQk0,Saved,0.1,0.801,262133,0.333,3ldRLdk3D4cuvrWYmfBQk0,0.000695,4,0.0788,-11.386,1,0.0327,108.728,4,0.725
2665,Hozier,Take Me to Church,7J4gq1xNP3IsG6lDk0eSa7,Saved,0.59,0.572,241587,0.661,7J4gq1xNP3IsG6lDk0eSa7,0.0,4,0.121,-5.304,0,0.0472,129.093,4,0.386
2666,Hozier,Like Real People Do,4pCvaD8i0KBlJnwuvvx4pM,Saved,0.889,0.584,197800,0.168,4pCvaD8i0KBlJnwuvvx4pM,2.79e-05,7,0.121,-13.406,1,0.0283,140.052,3,0.157
2667,Hozier,Cherry Wine - Live,6h2NkoYugIYYb9jxKuvkXB,Saved,0.957,0.504,239880,0.0768,6h2NkoYugIYYb9jxKuvkXB,0.00111,1,0.0928,-17.099,1,0.0378,130.654,3,0.245
2668,Hozier,From Eden,1yi8EOTpKeVK4cj5HS8DRp,Saved,0.398,0.484,222427,0.528,1yi8EOTpKeVK4cj5HS8DRp,2.57e-05,0,0.107,-6.951,1,0.0424,109.361,4,0.408
2669,Hozier,Work Song,5szmwG86IFASvYrca21MEz,Saved,0.74,0.484,229667,0.381,5szmwG86IFASvYrca21MEz,1.4e-06,10,0.111,-10.732,1,0.0625,118.567,4,0.296
2670,Hozier,Arsonist's Lullabye,1UWhx0pFZccP4jdCIZsj7U,Saved,0.673,0.463,266547,0.373,1UWhx0pFZccP4jdCIZsj7U,0.0745,6,0.118,-10.666,0,0.0362,64.831,4,0.184
2671,Hozier,"To Be Alone - Live at the Pepper Canister Church, Dublin, Ireland - December 2013",41JqWkBv5VC8bBP4I1uPDN,Saved,0.861,0.516,310507,0.126,41JqWkBv5VC8bBP4I1uPDN,1.37e-05,0,0.709,-13.132,0,0.0448,131.417,4,0.275
2672,Sam Smith,Money On My Mind,2uFnBffkiLcEbNHiI3ayBE,Saved,0.187,0.678,192670,0.842,2uFnBffkiLcEbNHiI3ayBE,0.000247,2,0.228,-5.247,1,0.176,133.999,4,0.743
2673,Sam Smith,Good Thing,3swktvzKx1UOC00HSTEli8,Saved,0.663,0.581,201087,0.306,3swktvzKx1UOC00HSTEli8,0.00268,1,0.324,-10.571,0,0.0529,129.451,4,0.305
2674,Sam Smith,Stay With Me,4cdv3CQkDVZzZOKm0kaaZu,Saved,0.559,0.416,172724,0.43,4cdv3CQkDVZzZOKm0kaaZu,0.000244,0,0.11,-6.516,1,0.0408,84.406,4,0.177
